SALEKEY,SALEDT,ADDRESS,PRICE,SALEVAL,parcelId,lat,lng
 339404,2012/02/29 00:00:00.000000000,517 W MAIN ST, 410000,12,38205170,-84.50118238,38.05030823
 339405,2012/02/29 00:00:00.000000000,529 W MAIN ST, 410000,12,38244880,-84.50126254,38.05040333
 339626,2012/03/01 00:00:00.000000000,3530 GREENTREE RD, 75000,14,15092400,-84.48861474,37.98233828
 339598,2012/03/02 00:00:00.000000000,956 LILY DR, 100000,12,12210150,-84.5531505,38.0241351
 339770,2012/03/02 00:00:00.000000000,578 STONEHAVEN DR, 93000,12,13307250,-84.45347223,38.05482752
 339569,2012/03/02 00:00:00.000000000,216 MOUSAS WAY, 72506,12,38018550,-84.44942433,38.01091036
 339570,2012/03/02 00:00:00.000000000,218 MOUSAS WAY, 72506,12,38018570,-84.44937814,38.01095476
 339909,2012/03/05 00:00:00.000000000,4821 CLIFFORD CIR, 150000,14,38019270,-84.48362468,37.95900015
 339690,2012/03/06 00:00:00.000000000,5075 ATHENS WALNUT HILL PIKE, 3000000,14,21722800,-84.39841966,37.95516798
 340985,2012/03/06 00:00:00.000000000,321 MASTERSON STATION DR, 144250,12,38002440,-84.54488755,38.09385065
 339781,2012/03/07 00:00:00.000000000,582 PLAINVIEW RD, 62000,14,16111600,-84.46009323,37.99646123
 339666,2012/03/07 00:00:00.000000000,3721 NIAGARA DR, 49600,12,16191550,-84.48000214,37.96822177
 339710,2012/03/07 00:00:00.000000000,447 ROOSEVELT BLVD, 1000,14,16809700,-84.50537027,38.06848069
 342302,2012/03/07 00:00:00.000000000,4613 OAK CREEK DR, 138000,12,20067340,-84.48789061,37.95980085
 339627,2012/03/07 00:00:00.000000000,553 JUDY LN, 40000,12,25645150,-84.45583693,38.08154743
 340108,2012/03/07 00:00:00.000000000,137 MCCONNELLS TRCE, 116000,14,38097000,-84.55957707,38.08805869
 342188,2012/03/08 00:00:00.000000000,3645 WHITE PINE DR, 126000,14,19312350,-84.54452671,37.97913484
 342816,2012/03/09 00:00:00.000000000,216 TIPCHIK DR, 50450,12,19319090,-84.4452205,38.01300834
 339745,2012/03/09 00:00:00.000000000,109 DANTZLER DR, 164500,12,26625300,-84.51386767,38.0234534
 339981,2012/03/12 00:00:00.000000000,1248 HOT SPRINGS CT, 63434,14,12007075,-84.4812459,37.97789029
 340908,2012/03/12 00:00:00.000000000,317 PARK VIEW AVE, 50000,14,12185300,-84.47263497,38.05673796
 340737,2012/03/12 00:00:00.000000000,4455 ROSE DALE CT, 179900,12,19961760,-84.50787431,37.95838021
 339880,2012/03/12 00:00:00.000000000,4089 WEBER WAY, 109500,12,20075410,-84.56520422,37.97596399
 340697,2012/03/12 00:00:00.000000000,4124 RAINWATER CIR, 237000,12,20127890,-84.50697574,37.96434088
 340143,2012/03/12 00:00:00.000000000,1181 OATLANDS PARK, 130000,14,38098520,-84.39689124,37.99844388
 340343,2012/03/12 00:00:00.000000000,2300 MULUNDY WAY, 132000,12,38145660,-84.52416286,38.09640964
 339841,2012/03/12 00:00:00.000000000,300 JOHNS TURN TRL, 85000,12,38163440,-84.53774648,37.97768647
 340104,2012/03/13 00:00:00.000000000,209 SIMPSON AVE, 90800,14,10056900,-84.51594364,38.03528721
 340161,2012/03/13 00:00:00.000000000,1465 ANNISTON DR, 63000,12,13535800,-84.43778724,38.05719418
 340322,2012/03/13 00:00:00.000000000,1600 OAK HILL DR, 46767,14,16328900,-84.46541426,38.05701281
 341888,2012/03/13 00:00:00.000000000,1704 COURTNEY AVE, 80000,14,20029160,-84.46348512,38.0348692
 344067,2012/03/13 00:00:00.000000000,100 HALLS LN, 60100,14,23370600,-84.52690069,38.0501623
 339813,2012/03/13 00:00:00.000000000,3161 HIGH RIDGE DR, 48500,12,32434515,-84.46203478,37.98765248
 340154,2012/03/13 00:00:00.000000000,3289 SCOTTISH TRCE, 156250,12,38121320,-84.39770396,38.02161783
 339778,2012/03/13 00:00:00.000000000,713 BROOKHILL DR, 391000,14,57111400,-84.50588376,37.99919096
 340028,2012/03/14 00:00:00.000000000,1100 HORSEMANS LN, 88000,14,10024640,-84.52665713,38.04184815
 340070,2012/03/14 00:00:00.000000000,152 GLENN PL, 38000,14,12292900,-84.47872462,38.05684304
 340411,2012/03/14 00:00:00.000000000,1021 KEES RD, 95000,14,12767200,-84.48372883,38.0632494
 340036,2012/03/14 00:00:00.000000000,2151 DEAUVILLE DR, 44000,14,14340530,-84.54723695,38.05783798
 340094,2012/03/14 00:00:00.000000000,4219 RESERVE RD, 85000,14,38183500,-84.5800139,37.99702614
 340099,2012/03/14 00:00:00.000000000,163 OLD GEORGETOWN ST, 85000,14,38184300,-84.5033709,38.05459136
 339876,2012/03/15 00:00:00.000000000,507 WANSTEAD WAY, 70730,12,16683800,-84.45821871,38.05640864
 340263,2012/03/16 00:00:00.000000000,356 VALLEY BROOK DR, 158000,12,38006950,-84.54470714,38.09711673
 345134,2012/03/19 00:00:00.000000000,1433 HARTLAND WOODS WAY, 71508,14,10051080,-84.47958916,37.96427652
 340275,2012/03/19 00:00:00.000000000,225 HEDGEWOOD CT, 26100,14,15235100,-84.44996755,38.01353889
 340031,2012/03/19 00:00:00.000000000,265 MASTERSON STATION DR, 114250,12,19985890,-84.54759452,38.09296238
 340129,2012/03/19 00:00:00.000000000,448 LEWIS HARGETT CIR, 466667,14,38198930,-84.53634631,37.99540696
 340130,2012/03/19 00:00:00.000000000,448 LEWIS HARGETT CIR, 466667,14,38198940,-84.53639127,37.99542249
 340092,2012/03/20 00:00:00.000000000,1117 TURKEY FOOT RD, 66000,12,10011020,-84.48979604,38.00762403
 339983,2012/03/20 00:00:00.000000000,3201 CATSKILL CT, 61011,12,10276362,-84.46116725,37.98052357
 339920,2012/03/20 00:00:00.000000000,815 CHARLES AVE, 34000,12,14864100,-84.50320389,38.06158679
 340021,2012/03/20 00:00:00.000000000,2032 LARKSPUR DR, 63500,12,16598100,-84.54405159,38.02705977
 339972,2012/03/20 00:00:00.000000000,2281 SPURR RD, 151500,12,38118100,-84.50991735,38.10429219
 340331,2012/03/21 00:00:00.000000000,3224 MIRROR LAKE DR, 70001,12,10276663,-84.46269489,37.97605033
 340190,2012/03/21 00:00:00.000000000,631 OHIO ST, 50000,14,15619225,-84.48134607,38.05103113
 341377,2012/03/21 00:00:00.000000000,1020 TURNBRIDGE RD, 181250,12,20025690,-84.49153244,37.9559512
 340419,2012/03/21 00:00:00.000000000,1783 HARRODSBURG RD, 76000,12,24333100,-84.53085681,38.02962337
 340427,2012/03/21 00:00:00.000000000,305 DARENIA LN, 130000,14,38049780,-84.54391475,38.08726949
 340514,2012/03/21 00:00:00.000000000,3637 BEATEN PATH, 134910,14,38154760,-84.39833741,38.00258666
 340110,2012/03/22 00:00:00.000000000,531 DARBY CREEK RD, 82000,14,19346340,-84.43325139,38.00773476
 339988,2012/03/22 00:00:00.000000000,265 HAYS BLVD, 197000,12,38119490,-84.41574694,37.9839265
 345312,2012/03/22 00:00:00.000000000,4412 WALNUT CREEK DR, 157000,14,38124390,-84.41823535,37.98207738
 340156,2012/03/23 00:00:00.000000000,212 DERBY DR, 55000,12,12537100,-84.52252852,38.00820429
 339965,2012/03/23 00:00:00.000000000,799 CHINOE RD, 345000,12,25104500,-84.48527571,38.00989005
 340059,2012/03/26 00:00:00.000000000,680 E LOUDON AVE, 25000,12,16934100,-84.47112245,38.04821868
 340138,2012/03/26 00:00:00.000000000,3649 WINTHROP DR, 168500,12,38054590,-84.54333718,37.97839293
 340109,2012/03/26 00:00:00.000000000,137 MCCONNELLS TRCE, 150000,12,38097000,-84.55957707,38.08805869
 340971,2012/03/26 00:00:00.000000000,344 SCOTTSDALE CIR, 68000,14,38122860,-84.47960064,38.0773182
 340542,2012/03/27 00:00:00.000000000,210 E SEVENTH ST, 5500,12,11036000,-84.48207621,38.05325487
 340720,2012/03/27 00:00:00.000000000,525 S UPPER ST, 310000,14,12424400,-84.50426379,38.04312975
 340282,2012/03/27 00:00:00.000000000,337 PLEASANT POINTE DR, 84100,14,19303270,-84.4554643,38.00482057
 340271,2012/03/28 00:00:00.000000000,1124 FOUR WYNDS TRL, 120000,12,19328920,-84.48983829,37.95956752
 341186,2012/03/29 00:00:00.000000000,1365 GRAFTON DR, 68721,14,10276602,-84.4579873,37.98082066
 340614,2012/03/29 00:00:00.000000000,150 FOREST AVE, 399743,14,10329050,-84.48686128,38.04005531
 340195,2012/03/29 00:00:00.000000000,420 HEDGEWOOD DR, 48100,12,11249200,-84.44645168,38.01524455
 340892,2012/03/29 00:00:00.000000000,616 WALDO WAY, 63335,14,12559850,-84.46742218,38.08109258
 340666,2012/03/29 00:00:00.000000000,318 E FIFTH ST, 30100,14,13325700,-84.48409173,38.04816458
 340896,2012/03/29 00:00:00.000000000,1240 CENTRE PKWY, 45335,14,14083850,-84.48024362,37.97961543
 340192,2012/03/29 00:00:00.000000000,663 BURGESS AVE, 57000,12,16563225,-84.46863407,38.08288888
 340877,2012/03/29 00:00:00.000000000,1232 COLORADO RD, 120000,14,19337170,-84.40990646,38.01293812
 340242,2012/03/29 00:00:00.000000000,531 DARBY CREEK RD, 76000,12,19346340,-84.43325139,38.00773476
 340853,2012/03/29 00:00:00.000000000,941 WYNDHAM HILLS DR, 105000,14,20045410,-84.55762587,37.97466302
 340423,2012/03/29 00:00:00.000000000,3204 MONIDA CT, 73575,14,20276694,-84.45839945,37.98265219
 358173,2012/03/29 00:00:00.000000000,3208 PEBBLE LAKE DR, 95000,14,20276835,-84.4541996,37.98282919
 340602,2012/03/29 00:00:00.000000000,2371 TUCSON DR, 75000,12,23796300,-84.54244462,38.01713568
 340499,2012/03/29 00:00:00.000000000,164 CLOVER VALLEY DR, 92000,12,38032100,-84.55174829,38.08165751
 340210,2012/03/29 00:00:00.000000000,848 SUGARCANE WAY, 90000,12,38064280,-84.50704878,38.08525717
 340510,2012/03/29 00:00:00.000000000,3052 ROUNDWAY DOWN LN, 135000,14,38095010,-84.40625575,38.01991795
 340615,2012/03/29 00:00:00.000000000,313 LONG BRANCH LN, 125000,14,38097690,-84.56311846,38.0871791
 340852,2012/03/29 00:00:00.000000000,4377 WALNUT CREEK DR, 150000,14,38124240,-84.41952673,37.98181679
 340708,2012/03/29 00:00:00.000000000,1405 DAY LILY DR, 90000,12,38131600,-84.52991428,38.10372256
 340497,2012/03/29 00:00:00.000000000,1016 LUCILLE DR, 105000,12,38135360,-84.52692919,38.10324741
 340401,2012/03/30 00:00:00.000000000,829 DARLEY DR, 61000,12,12322600,-84.47018453,38.0495865
 340255,2012/03/30 00:00:00.000000000,2748 GATEWAY PARK LN, 114500,12,19986520,-84.54708155,38.09180217
 340301,2012/03/30 00:00:00.000000000,421 REDDING RD, 38000,12,20003280,-84.49688595,37.98535984
 340867,2012/03/30 00:00:00.000000000,381 PREAKNESS DR, 125000,12,20076780,-84.44326316,38.06827213
 340193,2012/03/30 00:00:00.000000000,3600 WINTHROP DR, 2550000,12,38099890,-84.5416438,37.97911749
 340609,2012/03/30 00:00:00.000000000,1305 BLARNEY CT, 125000,12,38178060,-84.52536439,38.09996548
 340855,2012/04/02 00:00:00.000000000,540 CANE RUN RD, 83335,14,14862900,-84.47332934,38.0735979
 340868,2012/04/02 00:00:00.000000000,768 ORLEAN CIR, 66668,14,19324560,-84.45415724,37.99660453
 340434,2012/04/02 00:00:00.000000000,3700 MOSSBRIDGE WAY, 144290,14,38055030,-84.54474354,37.97682526
 341185,2012/04/02 00:00:00.000000000,2629 ROCKAWAY PL, 105000,14,38171900,-84.53408564,38.09810246
 340880,2012/04/02 00:00:00.000000000,304 LINCOLN AVE, 46001,14,43878700,-84.47325939,38.03525615
 342804,2012/04/03 00:00:00.000000000,3812 TEMPO CT, 140000,12,19967680,-84.5682808,37.9786916
 340734,2012/04/03 00:00:00.000000000,2729 WIGGINTON PT, 93000,14,38108620,-84.5379904,38.10175719
 340406,2012/04/04 00:00:00.000000000,829 CELIA LN, 150000,12,25813900,-84.53532635,38.03813411
 340689,2012/04/04 00:00:00.000000000,368 LINCOLN AVE, 86000,14,41645500,-84.47109039,38.036633
 340866,2012/04/05 00:00:00.000000000,1401 HARTLAND WOODS WAY, 57000,14,10050920,-84.48013391,37.96415547
 340618,2012/04/05 00:00:00.000000000,677 GRAFTONS MILL LN, 90000,14,19976200,-84.44127517,38.01916988
 340543,2012/04/05 00:00:00.000000000,213 STALLION RUN, 90000,14,38104810,-84.55223701,38.07981487
 340628,2012/04/05 00:00:00.000000000,1660 LIBERTY RD, 27000,12,43434500,-84.46298166,38.03641585
 341802,2012/04/06 00:00:00.000000000,415 NORTHRIDGE DR, 115000,12,20443900,-84.46323428,38.07309717
 343371,2012/04/10 00:00:00.000000000,148 EDDIE ST, 10750,12,12521800,-84.4825674,38.05468878
 342761,2012/04/10 00:00:00.000000000,3445 FEATHERIDGE DR, 66000,12,20034670,-84.46411275,37.96829891
 340631,2012/04/10 00:00:00.000000000,4004 DAISY HILL LN, 113007,12,20083600,-84.55345373,37.97233169
 341430,2012/04/11 00:00:00.000000000,865 WHITE WOOD FLT, 120000,14,38116610,-84.53681077,38.10910183
 341379,2012/04/12 00:00:00.000000000,2412 LA ROCHELLE RD, 57000,12,16844400,-84.55621895,38.05024418
 340809,2012/04/12 00:00:00.000000000,2712 WOODLAWN WAY, 212000,12,38009000,-84.54280618,38.09496424
 341471,2012/04/13 00:00:00.000000000,1134 KELSEY DR, 100000,12,15004700,-84.553374,38.05681415
 341283,2012/04/13 00:00:00.000000000,604 LOGAN PL, 80000,14,16138900,-84.4718476,38.05230346
 340812,2012/04/16 00:00:00.000000000,2508 PATRICK HENRY WAY, 102000,12,19970270,-84.43479195,38.02252931
 340795,2012/04/16 00:00:00.000000000,3509 GALT CT, 86600,12,20024580,-84.47025079,37.96982011
 345914,2012/04/16 00:00:00.000000000,6367 ATHENS BOONESBORO RD, 35000,14,26239900,-84.36459753,37.94995385
 340970,2012/04/17 00:00:00.000000000,4629 FIELDMOOR DR, 120600,14,20092070,-84.48614341,37.96125036
 341415,2012/04/17 00:00:00.000000000,1694 RUSSELL CAVE RD, 46767,14,20903900,-84.47118723,38.07801253
 341454,2012/04/17 00:00:00.000000000,3017 OLD TODDS RD, 45000,14,24548400,-84.43154608,38.0092707
 343241,2012/04/17 00:00:00.000000000,161 PREAKNESS DR, 106320,14,38059910,-84.447713,38.0759223
 341250,2012/04/17 00:00:00.000000000,1949 SANDERSVILLE RD, 78000,14,38063860,-84.50815789,38.08657132
 340854,2012/04/17 00:00:00.000000000,1204 WINCHESTER RD, 133500,12,38180820,-84.45997807,38.04204032
 341422,2012/04/17 00:00:00.000000000,1752 LIBERTY RD, 60100,14,41345050,-84.46057852,38.03367141
 341560,2012/04/18 00:00:00.000000000,112 HIDDEN WOODS CT, 125000,12,10020270,-84.53169239,37.96742873
 342610,2012/04/18 00:00:00.000000000,835 GEORGETOWN ST, 25334,14,12677725,-84.5044899,38.06906113
 340922,2012/04/18 00:00:00.000000000,1367 DIX DR, 48500,12,14424851,-84.48221709,37.96782316
 340859,2012/04/18 00:00:00.000000000,3913 FOX HUNT CIR, 113000,12,20046950,-84.52142162,37.97324588
 341933,2012/04/18 00:00:00.000000000,3860 TROUT CT, 59000,14,20279286,-84.47959325,37.96613271
 341256,2012/04/18 00:00:00.000000000,299 E TIVERTON WAY, 104431,14,23007150,-84.51749299,37.97704074
 341178,2012/04/18 00:00:00.000000000,281 RICHARDSON PL, 140000,14,38100730,-84.41132735,37.98165049
 342020,2012/04/19 00:00:00.000000000,3437 FEATHERSTON DR, 70000,14,10008080,-84.45904809,37.97338206
 341282,2012/04/19 00:00:00.000000000,3332 GATEWOOD CT, 50001,14,10010650,-84.50545103,37.98386733
 341373,2012/04/19 00:00:00.000000000,257 WARNOCK ST, 33335,14,10495101,-84.48539611,38.04368126
 341279,2012/04/19 00:00:00.000000000,3561 HONEY JAY CT, 30001,14,17289648,-84.47590659,37.97874811
 340865,2012/04/19 00:00:00.000000000,3098 OLD TODDS RD, 701000,12,21008500,-84.42410848,38.00927447
 340923,2012/04/19 00:00:00.000000000,2401 ENGLISH STATION DR, 92100,14,38085000,-84.58330101,37.99183543
 341281,2012/04/20 00:00:00.000000000,225 ELMWOOD DR, 53335,14,11906500,-84.44887457,38.08965562
 340947,2012/04/20 00:00:00.000000000,965 WAVERLY DR, 25000,12,16927600,-84.5121003,38.07173008
 341728,2012/04/20 00:00:00.000000000,2420 PARTERRE PL, 215000,14,20037540,-84.55857497,38.04735026
 340934,2012/04/20 00:00:00.000000000,308 SANDWOOD PL, 52000,12,25770624,-84.44273495,38.01158688
 342828,2012/04/20 00:00:00.000000000,264 ROSEMONT GARDEN, 85000,14,27147300,-84.52409677,38.01984643
 341189,2012/04/20 00:00:00.000000000,1429 TRENT BLVD, 70000,14,38013330,-84.47731386,37.9675086
 346228,2012/04/20 00:00:00.000000000,1029 MONARCH ST, 1000,12,38222170,-84.55560099,38.02106913
 346229,2012/04/20 00:00:00.000000000,1029 MONARCH ST, 100700,12,38222180,-84.55561993,38.02104612
 346230,2012/04/20 00:00:00.000000000,1029 MONARCH ST, 100700,12,38222190,-84.55563887,38.02102311
 341280,2012/04/20 00:00:00.000000000,107 ROSEMARY AVE, 53000,14,44682600,-84.47124894,38.06322389
 340991,2012/04/23 00:00:00.000000000,3836 FOREST GREEN DR, 114400,12,20020450,-84.50395991,37.9689629
 341157,2012/04/23 00:00:00.000000000,613 DICKSONIA CIR, 109500,12,20428779,-84.50196018,37.97294577
 340967,2012/04/23 00:00:00.000000000,3800 PINE RIDGE WAY, 96903,12,38151490,-84.56155861,37.98475089
 341004,2012/04/24 00:00:00.000000000,1327 BEULAH PARK, 76000,12,10478653,-84.47398214,37.97777351
 341679,2012/04/24 00:00:00.000000000,1136 CENTURIAN RD, 56000,14,10786500,-84.48664817,37.98193384
 341264,2012/04/24 00:00:00.000000000,244 CODELL DR, 53334,14,10920800,-84.45400997,38.01506588
 341271,2012/04/24 00:00:00.000000000,152 BELT LINE AVE, 22000,14,12314100,-84.479914,38.0545333
 341265,2012/04/24 00:00:00.000000000,1645 HARROGATE RD, 66667,14,12366100,-84.45582483,38.05391231
 341266,2012/04/24 00:00:00.000000000,1746 HARROGATE RD, 60000,14,14944200,-84.45642071,38.05918046
 341267,2012/04/24 00:00:00.000000000,618 EMERSON DR, 38000,14,16625640,-84.46104347,38.05392326
 341269,2012/04/24 00:00:00.000000000,3516 GREENTREE RD, 85000,14,16700250,-84.4878229,37.9837448
 341205,2012/04/24 00:00:00.000000000,736 ORLEAN CIR, 86650,12,19324440,-84.45506677,37.99612282
 342841,2012/04/24 00:00:00.000000000,421 REDDING RD, 48900,14,20003270,-84.49692065,37.98535976
 341268,2012/04/24 00:00:00.000000000,104 DEVINE AVE, 36667,14,22108400,-84.52467495,38.04860048
 341272,2012/04/24 00:00:00.000000000,702 E LOUDON AVE, 20000,14,27232700,-84.46892554,38.04730843
 341730,2012/04/25 00:00:00.000000000,718 WHITNEY AVE, 43335,14,12663100,-84.50305219,38.05914047
 341416,2012/04/25 00:00:00.000000000,164 IDLE HOUR DR, 205000,14,16753400,-84.4657151,38.02313838
 340982,2012/04/25 00:00:00.000000000,1218 WINBURN DR, 775000,12,16786851,-84.4725004,38.08702571
 341490,2012/04/25 00:00:00.000000000,517 BIG BEAR LN, 145000,14,19989550,-84.50077967,37.97962351
 341306,2012/04/25 00:00:00.000000000,466 POTOMAC DR, 73100,14,25634675,-84.54368223,37.98579742
 341093,2012/04/25 00:00:00.000000000,3428 PUEBLO CT, 110800,14,38033720,-84.40621529,38.01222361
 341062,2012/04/26 00:00:00.000000000,1492 PINE MEADOW RD, 119900,12,10024200,-84.53505407,38.04387952
 345865,2012/04/26 00:00:00.000000000,937 DAYTON AVE, 20001,14,11007400,-84.47095756,38.04030188
 341049,2012/04/26 00:00:00.000000000,726 DAKOTA ST, 21600,12,13241800,-84.48529405,38.05756075
 344763,2012/04/26 00:00:00.000000000,1008 ALBERT LN, 120000,14,24816550,-84.56058721,37.97775288
 341133,2012/04/26 00:00:00.000000000,3056 NEW RIVER PL, 112100,12,38113570,-84.56421915,38.08470652
 341158,2012/04/27 00:00:00.000000000,1460 DEER LAKE CIR, 57310,12,10001490,-84.46608065,37.97379651
 341228,2012/04/27 00:00:00.000000000,1204 SLASHES RD, 171000,14,14482100,-84.48454205,38.02806873
 341433,2012/04/27 00:00:00.000000000,3477 IPSWICH CT, 87500,12,26293950,-84.5555929,37.98900003
 341474,2012/04/30 00:00:00.000000000,1041 KEES RD, 47000,14,11053700,-84.48298299,38.06386684
 343994,2012/04/30 00:00:00.000000000,2043 TAMARACK DR, 74000,14,11389500,-84.5459757,38.02720223
 341304,2012/04/30 00:00:00.000000000,1019 MARCELLUS DR, 38000,12,11444800,-84.46509042,38.05524483
 341089,2012/04/30 00:00:00.000000000,2180 SANTA ANITA DR, 40000,12,19304040,-84.44511221,38.06868879
 346511,2012/04/30 00:00:00.000000000,668 NORTHSIDE DR, 53334,14,26764500,-84.44479596,38.05735721
 342138,2012/04/30 00:00:00.000000000,305 DARENIA LN, 0,12,38049780,-84.54391475,38.08726949
 341156,2012/04/30 00:00:00.000000000,4700 MIAMI CIR, 159900,12,38076430,-84.50561408,37.95440572
 341179,2012/04/30 00:00:00.000000000,281 RICHARDSON PL, 190000,12,38100730,-84.41132735,37.98165049
 342326,2012/04/30 00:00:00.000000000,230 BROADVIEW DR, 50001,12,42891150,-84.47401884,38.06461883
 341216,2012/05/01 00:00:00.000000000,2036 DUNKIRK DR, 49212,12,13347625,-84.54576438,38.05740459
 343781,2012/05/01 00:00:00.000000000,865 WHITE WOOD FLT, 149000,12,38116610,-84.53681077,38.10910183
 341114,2012/05/01 00:00:00.000000000,1029 MONARCH ST, 98000,12,38222280,-84.55572623,38.02106805
 341429,2012/05/02 00:00:00.000000000,899 FAIRHAVEN DR, 110000,14,20043480,-84.49890266,37.95841027
 343995,2012/05/03 00:00:00.000000000,1519 THAMES DR, 70000,14,16447600,-84.47751522,37.97125887
 341390,2012/05/03 00:00:00.000000000,649 GRAFTONS MILL LN, 125000,12,19979260,-84.44220704,38.01855826
 342787,2012/05/04 00:00:00.000000000,2169 SHAKER RUN RD, 0,14,38037310,-84.40504179,38.01614371
 341392,2012/05/07 00:00:00.000000000,3520 WILLOWOOD RD, 86552,12,11906900,-84.49107222,37.98290597
 343220,2012/05/07 00:00:00.000000000,622 LESLIE DR, 65000,14,14706100,-84.45244193,38.08746503
 346299,2012/05/07 00:00:00.000000000,2806 COLUMBUS LN, 50500,14,26046250,-84.37116643,38.03497544
 342003,2012/05/07 00:00:00.000000000,612 KENOVA TRCE, 136000,12,38068380,-84.53706202,38.09683441
 343178,2012/05/08 00:00:00.000000000,121 N MARTIN LUTHER KING BLVD, 185000,14,38222850,-84.4949202,38.04552256
 341616,2012/05/09 00:00:00.000000000,3367 SUTHERLAND DR, 54000,14,16036601,-84.48065353,37.9906447
 342053,2012/05/09 00:00:00.000000000,3145 COMANCHE TRL, 148000,14,20096510,-84.55844789,38.00610546
 341467,2012/05/09 00:00:00.000000000,1198 CENTERVILLE LN, 18600,14,20912050,-84.36294763,37.97921265
 341500,2012/05/10 00:00:00.000000000,192 MCCONNELLS TRCE, 115000,12,38112450,-84.56102896,38.08581524
