CaseNo,CaseYr,Address,DateOpened,CaseType,Status,StatusDate,Closed,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
03073745#123-2,2011,3745 CAMELOT DR 123,2011/06/08 00:00:00.000000000,Housing,Resolved Complaint,2011/06/14 00:00:00.000000000,Y,3745 CAMELOT DR 123,,,,,
00231341#A1-2,2011,1341 ALEXANDRIA DR#A1,2011/06/23 00:00:00.000000000,Housing,Resolved Complaint,2011/06/23 00:00:00.000000000,Y,1341 ALEXANDRIA DR,,,,,
30083875,2011,3875 SUGAR CREEK DR,2011/07/06 00:00:00.000000000,Housing,Resolved Complaint,2011/07/07 00:00:00.000000000,Y,3875 SUGAR CREEK DR,,,,,
14060315#G2-3,2011,315 NORTHLAND DR #G2,2011/08/18 00:00:00.000000000,Housing,Resolved Complaint,2011/08/22 00:00:00.000000000,Y,315 NORTHLAND DR,,,,,
14680218#504,2011,218 PATCHEN DR#504,2011/08/26 00:00:00.000000000,Housing,Resolved Complaint,2011/08/31 00:00:00.000000000,Y,218 PATCHEN DR,,,,,
11253489#H,2011,3489 LANSDOWNE DR,2011/09/27 00:00:00.000000000,Housing,Resolved Complaint,2011/09/28 00:00:00.000000000,Y,3489 LANSDOWNE DR,,,,,
20671053#109-2,2011,1053 WINBURN DR,2011/10/07 00:00:00.000000000,Housing,Resolved Complaint,2011/11/09 00:00:00.000000000,Y,1053 WINBURN DR,,,,,
12270736-7,2011,736 W MAIN ST,2011/12/12 00:00:00.000000000,Housing,Resolved Complaint,2011/12/13 00:00:00.000000000,Y,736 W MAIN ST,,,,,
24492635-2,2011,2635 CHANT CT,2011/12/27 00:00:00.000000000,Housing,Resolved Complaint,2011/12/28 00:00:00.000000000,Y,2635 CHANT CT,,,,,
05151814#1-2,2012,1814 DALTON CT #1,2012/01/09 00:00:00.000000000,Housing,Resolved Complaint,2012/01/09 00:00:00.000000000,Y,1814 DALTON CT,,,,,
12781760#5-2,2012,1760 MCCULLOUGH DR #5,2012/01/27 00:00:00.000000000,Housing,Resolved Complaint,2012/02/13 00:00:00.000000000,Y,1760 MCCULLOUGH DR,,,,,
00231685#2A-3,2012,1685 ALEXANDRIA DR #2A,2012/03/15 00:00:00.000000000,Housing,Resolved Complaint,2012/03/19 00:00:00.000000000,Y,1685 ALEXANDRIA DR,,,,,
14680219#1710-2,2012,219 PATCHEN DR #1710,2012/03/23 00:00:00.000000000,Housing,Resolved Complaint,2012/03/29 00:00:00.000000000,Y,219 PATCHEN DR,,,,,
35132524#2,2012,2524 DANIELLE LN #2,2012/05/21 00:00:00.000000000,Housing,Resolved Complaint,2012/05/22 00:00:00.000000000,Y,2524 DANIELLE LN,,,,,
00232235,2012,2235 ALEXANDRIA DR,2012/07/16 00:00:00.000000000,Housing,Resolved Complaint,2012/07/20 00:00:00.000000000,Y,2235 ALEXANDRIA DR,,,,,
20671053#78,2012,1053 WINBURN DR #78,2012/07/23 00:00:00.000000000,Housing,Resolved Complaint,2012/07/26 00:00:00.000000000,Y,1053 WINBURN DR,,,,,
43471809,2012,1809 WHITMER WAY,2012/08/17 00:00:00.000000000,Housing,Resolved Complaint,2012/08/20 00:00:00.000000000,Y,1809 WHITMER WAY,,,,,
13080515-2,2012,515 MICHIGAN ST,2012/09/05 00:00:00.000000000,Housing,Resolved Complaint,2012/09/06 00:00:00.000000000,Y,515 MICHIGAN ST,,,,,
02510521,2012,521 S BROADWAY,2012/09/25 00:00:00.000000000,Housing,Resolved Complaint,2012/10/03 00:00:00.000000000,Y,521 S BROADWAY,,,,,
38103401,2013,3401 SHAMROCK LN,2013/01/23 00:00:00.000000000,Housing,Resolved Complaint,2013/01/24 00:00:00.000000000,Y,3401 SHAMROCK LN,,,,,
33150202-2,2013,202 DALRAY ST,2013/03/13 00:00:00.000000000,Housing,Resolved Complaint,2013/03/25 00:00:00.000000000,Y,202 DALRAY ST,,,,,
18323457,2013,3457 SUTHERLAND DR,2013/03/27 00:00:00.000000000,Housing,Resolved Complaint,2013/03/28 00:00:00.000000000,Y,3457 SUTHERLAND DR,,,,,
02840101-2,2013,101 BURLEY AVE,2013/04/12 00:00:00.000000000,Housing,Resolved Complaint,2013/04/16 00:00:00.000000000,Y,101 BURLEY AVE,,,,,
33210004,2013,4 EARL CT,2013/05/03 00:00:00.000000000,Housing,Resolved Complaint,2013/05/16 00:00:00.000000000,Y,4 EARL CT,,,,,
15600469#3-2,2013,469 RACE ST #3,2013/05/29 00:00:00.000000000,Housing,Resolved Complaint,2013/06/03 00:00:00.000000000,Y,469 RACE ST,,,,,
09380730#7-3,2013,730 HILL RISE CT #7,2013/06/13 00:00:00.000000000,Housing,Resolved Complaint,2013/06/17 00:00:00.000000000,Y,730 HILL RISE CT,,,,,
03641330-2,2013,1330 CENTRE PKWY,2013/07/10 00:00:00.000000000,Housing,Resolved Complaint,2013/07/12 00:00:00.000000000,Y,1330 CENTRE PKWY,,,,,
14680218#521-2,2013,218 PATCHEN DR #521,2013/07/22 00:00:00.000000000,Housing,Resolved Complaint,2013/08/21 00:00:00.000000000,Y,218 PATCHEN DR,,,,,
15960249#12-2,2013,249 E REYNOLDS RD #12,2013/07/24 00:00:00.000000000,Housing,Resolved Complaint,2013/07/29 00:00:00.000000000,Y,249 E REYNOLDS RD,,,,,
16910110BRDUP,2013,110 W SEVENTH ST,2013/08/09 00:00:00.000000000,Housing,Resolved Complaint,2013/08/12 00:00:00.000000000,Y,110 W SEVENTH ST,,,,,
12270736-8,2013,736 W MAIN ST,2013/08/15 00:00:00.000000000,Housing,Resolved Complaint,2013/08/26 00:00:00.000000000,Y,736 W MAIN ST,,,,,
00931839-4,2013,1839 AUGUSTA DR,2013/09/13 00:00:00.000000000,Housing,Resolved Complaint,2013/09/23 00:00:00.000000000,Y,1839 AUGUSTA DR,,,,,
14680219#1401,2013,219 PATCHEN DR #1401,2013/10/04 00:00:00.000000000,Housing,Resolved Complaint,2013/10/09 00:00:00.000000000,Y,219 PATCHEN DR,,,,,
33220215,2013,215 EMBASSY DR,2013/10/07 00:00:00.000000000,Housing,Resolved Complaint,2013/10/10 00:00:00.000000000,Y,215 EMBASSY DR,,,,,
11332148#A51,2013,2148 LARKSPUR DR,2013/11/11 00:00:00.000000000,Housing,Resolved Complaint,2013/11/12 00:00:00.000000000,Y,2148 LARKSPUR DR,,,,,
13080511#C,2013,511 MICHIGAN ST #C,2013/12/17 00:00:00.000000000,Housing,Resolved Complaint,2014/01/15 00:00:00.000000000,Y,511 MICHIGAN ST,,,,,
05672216#29,2013,2216 DINSMORE DR #29,2013/12/18 00:00:00.000000000,Housing,Resolved Complaint,2013/12/31 00:00:00.000000000,Y,2216 DINSMORE DR,,,,,
13080519#F,2014,519 MICHIGAN ST #F,2014/01/08 00:00:00.000000000,Housing,Resolved Complaint,2014/01/14 00:00:00.000000000,Y,519 MICHIGAN ST,,,,,
20671053#125-2,2014,1053 WINBURN DR #125,2014/01/09 00:00:00.000000000,Housing,Resolved Complaint,2014/01/16 00:00:00.000000000,Y,1053 WINBURN DR,,,,,
33680061,2014,61 QUEEN AVE,2014/01/17 00:00:00.000000000,Housing,Resolved Complaint,2014/02/13 00:00:00.000000000,Y,61 QUEEN AVE,,,,,
07840607,2014,607 GEORGETOWN ST,2014/01/28 00:00:00.000000000,Housing,Resolved Complaint,2014/01/28 00:00:00.000000000,Y,607 GEORGETOWN ST,,,,,
33420050-2,2014,50 IMPERIAL AVE,2014/01/28 00:00:00.000000000,Housing,Resolved Complaint,2014/03/04 00:00:00.000000000,Y,50 IMPERIAL AVE,,,,,
33420041-3,2014,41 IMPERIAL AVE,2014/01/29 00:00:00.000000000,Housing,Resolved Complaint,2014/02/13 00:00:00.000000000,Y,41 IMPERIAL AVE,,,,,
33420047-3,2014,47 IMPERIAL AVE,2014/01/29 00:00:00.000000000,Housing,Resolved Complaint,2014/02/13 00:00:00.000000000,Y,47 IMPERIAL AVE,,,,,
33680047,2014,47 QUEEN AVE,2014/01/30 00:00:00.000000000,Housing,Resolved Complaint,2014/03/04 00:00:00.000000000,Y,47 QUEEN AVE,,,,,
33680050-2,2014,50 QUEEN AVE,2014/01/31 00:00:00.000000000,Housing,Resolved Complaint,2014/03/04 00:00:00.000000000,Y,50 QUEEN AVE,,,,,
33680051,2014,51 QUEEN AVE,2014/02/03 00:00:00.000000000,Housing,Resolved Complaint,2014/03/04 00:00:00.000000000,Y,51 QUEEN AVE,,,,,
33420045-3,2014,45 IMPERIAL AVE,2014/02/04 00:00:00.000000000,Housing,Resolved Complaint,2014/03/04 00:00:00.000000000,Y,45 IMPERIAL AVE,,,,,
33680049-2,2014,49 QUEEN AVE,2014/02/05 00:00:00.000000000,Housing,Resolved Complaint,2014/03/04 00:00:00.000000000,Y,49 QUEEN AVE,,,,,
33050021-3,2014,21 BARON AVE,2014/02/14 00:00:00.000000000,Housing,Resolved Complaint,2014/03/04 00:00:00.000000000,Y,21 BARON AVE,,,,,
33680006W2,2014,6 QUEEN AVE,2014/02/19 00:00:00.000000000,Housing,Resolved Complaint,2014/02/19 00:00:00.000000000,Y,6 QUEEN AVE,,,,,
00921788#1-4,2014,1788 AUGUSTA CT #1,2014/03/25 00:00:00.000000000,Housing,Resolved Complaint,2014/03/25 00:00:00.000000000,Y,1788 AUGUSTA CT,,,,,
20671053#133-2,2014,1053 WINBURN DR #133,2014/03/28 00:00:00.000000000,Housing,Resolved Complaint,2014/04/04 00:00:00.000000000,Y,1053 WINBURN DR,,,,,
20671053#102-2,2014,1053 WINBURN DR #102,2014/05/12 00:00:00.000000000,Housing,Resolved Complaint,2014/05/13 00:00:00.000000000,Y,1053 WINBURN DR,,,,,
17300664,2014,664 E SIXTH ST,2014/05/14 00:00:00.000000000,Housing,Resolved Complaint,2014/05/15 00:00:00.000000000,Y,664 E SIXTH ST,,,,,
10111744#C-2,2014,1744 JENNIFER RD#C,2014/07/23 00:00:00.000000000,Housing,Resolved Complaint,2014/08/07 00:00:00.000000000,Y,1744 JENNIFER RD,,,,,
10111752#G3-2,2014,1752 JENNIFER RD,2014/08/04 00:00:00.000000000,Housing,Resolved Complaint,2014/08/07 00:00:00.000000000,Y,1752 JENNIFER RD,,,,,
20671053#29,2014,1053 WINBURN DR #29,2014/08/13 00:00:00.000000000,Housing,Resolved Complaint,2014/08/20 00:00:00.000000000,Y,1053 WINBURN DR,,,,,
19601423#1EMER,2014,1423 VERSAILLES RD #1 AKA 1419-1427 VERSAILLES RD,2014/08/13 00:00:00.000000000,Housing,Resolved Complaint,2014/08/14 00:00:00.000000000,Y,1423 VERSAILLES RD,,,,,
31672365,2014,2365 SIR BARTON WAY,2014/08/18 00:00:00.000000000,Housing,Resolved Complaint,2014/08/19 00:00:00.000000000,Y,2365 SIR BARTON WAY,,,,,
19661268-2,2014,1268 VILLAGE DR,2014/08/18 00:00:00.000000000,Housing,Resolved Complaint,2014/08/20 00:00:00.000000000,Y,1268 VILLAGE DR,,,,,
07852044,2014,2044 GEORGIAN WAY,2014/08/26 00:00:00.000000000,Housing,Resolved Complaint,2014/09/09 00:00:00.000000000,Y,2044 GEORGIAN WAY,,,,,
07040983,2014,983 FINCASTLE RD,2014/08/26 00:00:00.000000000,Housing,Resolved Complaint,2014/09/02 00:00:00.000000000,Y,983 FINCASTLE RD,,,,,
09391696#8-3,2014,1696 HILL RISE DR#8,2014/09/18 00:00:00.000000000,Housing,Resolved Complaint,2014/10/16 00:00:00.000000000,Y,1696 HILL RISE DR,,,,,
20671053#56,2014,1053 WINBURN DR #56,2014/10/14 00:00:00.000000000,Housing,Resolved Complaint,2014/10/30 00:00:00.000000000,Y,1053 WINBURN DR,,,,,
11070307,2014,307 LAKESHORE DR,2014/10/16 00:00:00.000000000,Housing,Resolved Complaint,2014/10/17 00:00:00.000000000,Y,307 LAKESHORE DR,,,,,
20671053#48-3,2014,1053 WINBURN DR#48,2014/11/12 00:00:00.000000000,Housing,Resolved Complaint,2014/12/08 00:00:00.000000000,Y,1053 WINBURN DR,,,,,
09380734#4,2014,734 HILL RISE CT #4,2014/12/08 00:00:00.000000000,Housing,Resolved Complaint,2014/12/10 00:00:00.000000000,Y,734 HILL RISE CT,,,,,
12781750#31,2014,1750 MCCULLOUGH DR #31,2014/12/15 00:00:00.000000000,Housing,Resolved Complaint,2014/12/22 00:00:00.000000000,Y,1750 MCCULLOUGH DR,,,,,
20671053-7,2014,1053 WINBURN DR,2014/12/19 00:00:00.000000000,Housing,Resolved Complaint,2015/01/05 00:00:00.000000000,Y,1053 WINBURN DR,,,,,
00231553-3,2015,1553 ALEXANDRIA DR,2015/01/21 00:00:00.000000000,Housing,Resolved Complaint,2015/01/22 00:00:00.000000000,Y,1553 ALEXANDRIA DR,,,,,
08841215-1217W2,2015,1215-1217 HARRIS CT AKA 1217-1219 HARRIS CT,2015/02/05 00:00:00.000000000,Nuisance,Nuisance - Open,2015/02/25 00:00:00.000000000,N,1215 HARRIS CT,,,,,
09290506W,2015,506 E HIGH ST,2015/02/13 00:00:00.000000000,Nuisance,Nuisance - Open,2015/02/13 00:00:00.000000000,N,506 E HIGH ST,,,,,
16531587W,2015,1587 RUSSELL CAVE RD,2015/02/27 00:00:00.000000000,Nuisance,Nuisance - Open,2015/03/02 00:00:00.000000000,N,1587 RUSSELL CAVE RD,,,,,
17941460W,2015,1460 STEPHEN FOSTER DR,2015/03/03 00:00:00.000000000,Nuisance,Nuisance - Open,2015/03/03 00:00:00.000000000,N,1460 STEPHEN FOSTER DR,,,,,
03630613W2,2015,613 CENTRAL AVE,2015/03/04 00:00:00.000000000,Nuisance,Nuisance - Open,2015/03/04 00:00:00.000000000,N,613 CENTRAL AVE,,,,,
19050240W,2011,240 TORONTO CT,2011/01/05 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/01/06 00:00:00.000000000,Y,240 TORONTO CT,,,,,
12221690W,2011,1690 MAGNA OAK DR,2011/01/05 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/01/10 00:00:00.000000000,Y,1690 MAGNA OAK DR,,,,,
17930109W4,2011,109 STATE ST,2011/01/06 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/01/06 00:00:00.000000000,Y,109 STATE ST,,,,,
11671041W18,2011,1041 S LIMESTONE,2011/01/06 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/01/06 00:00:00.000000000,Y,1041 S LIMESTONE,,,,,
00231729W,2011,1729 ALEXANDRIA DR,2011/01/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/01/10 00:00:00.000000000,Y,1729 ALEXANDRIA DR,,,,,
15112917W,2011,2917 PINE MEADOW RD,2011/01/24 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/01/24 00:00:00.000000000,Y,2917 PINE MEADOW RD,,,,,
09130720SIGNS,2011,720 HENRY CLAY BLVD,2011/01/25 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/01/31 00:00:00.000000000,Y,720 HENRY CLAY BLVD,,,,,
07300221W,2011,221 FOREST PARK RD,2011/02/04 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/04 00:00:00.000000000,Y,221 FOREST PARK RD,,,,,
03073156W,2011,3156 CAMELOT DR,2011/02/04 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/07 00:00:00.000000000,Y,3156 CAMELOT DR,,,,,
12670232W,2011,232 E MAXWELL ST,2011/02/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/08 00:00:00.000000000,Y,232 E MAXWELL ST,,,,,
16360480,2011,480 ROSEMILL DR,2011/02/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/09 00:00:00.000000000,Y,480 ROSEMILL DR,,,,,
20542143W2,2011,2143 WILL FANT DR,2011/02/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/09 00:00:00.000000000,Y,2143 WILL FANT DR,,,,,
20542147W2,2011,2147 WILL FANT DR,2011/02/08 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/09 00:00:00.000000000,Y,2147 WILL FANT DR,,,,,
20542151W,2011,2151 WILL FANT DR,2011/02/08 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/09 00:00:00.000000000,Y,2151 WILL FANT DR,,,,,
06650525W,2011,525 EUCLID AVE,2011/02/10 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/11 00:00:00.000000000,Y,525 EUCLID AVE,,,,,
20542151W2,2011,2151 WILL FANT DR,2011/02/11 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/22 00:00:00.000000000,Y,2151 WILL FANT DR,,,,,
03910448W,2011,448 CHESTNUT ST,2011/02/17 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/18 00:00:00.000000000,Y,448 CHESTNUT ST,,,,,
19864101W,2011,4101 WALLINGFORD DR,2011/02/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/25 00:00:00.000000000,Y,4101 WALLINGFORD DR,,,,,
07030530W,2011,530 W FIFTH ST,2011/02/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/23 00:00:00.000000000,Y,530 W FIFTH ST,,,,,
20542147W3,2011,2147 WILL FANT DR,2011/02/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/02/25 00:00:00.000000000,Y,2147 WILL FANT DR,,,,,
10010726W,2011,726 JACKSON ST,2011/03/03 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/04 00:00:00.000000000,Y,726 JACKSON ST,,,,,
19810621W,2011,621 WALDO WAY,2011/03/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/08 00:00:00.000000000,Y,621 WALDO WAY,,,,,
07940505W2,2011,505 GLEN ARVIN AVE,2011/03/09 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/10 00:00:00.000000000,Y,505 GLEN ARVIN AVE,,,,,
10620128W,2011,128 KENTUCKY AVE,2011/03/10 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/11 00:00:00.000000000,Y,128 KENTUCKY AVE,,,,,
06000248W,2011,248 DUNKIRK DR,2011/03/15 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/17 00:00:00.000000000,Y,248 DUNKIRK DR,,,,,
19440600W7,2011,600 N UPPER ST,2011/03/15 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/30 00:00:00.000000000,Y,600 N UPPER ST,,,,,
20542163W5,2011,2163 WILL FANT DR,2011/03/15 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/15 00:00:00.000000000,Y,2163 WILL FANT DR,,,,,
11661410W9,2011,1410 N LIMESTONE,2011/03/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/22 00:00:00.000000000,Y,1410 N LIMESTONE,,,,,
205421631/2W3,2011,21631/2 WILL FANT DR,2011/03/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/28 00:00:00.000000000,Y,21631/2 WILL FANT DR,,,,,
07370614W4,2011,614 W FOURTH ST,2011/03/24 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/24 00:00:00.000000000,Y,614 W FOURTH ST,,,,,
01591955W,2011,1955 BELLEFONTE DR,2011/03/25 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/28 00:00:00.000000000,Y,1955 BELLEFONTE DR,,,,,
08021944W,2011,1944 GLENGARRY WAY,2011/03/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/30 00:00:00.000000000,Y,1944 GLENGARRY WAY,,,,,
10691067W,2011,1067 KILRUSH DR,2011/03/30 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/03/31 00:00:00.000000000,Y,1067 KILRUSH DR,,,,,
05580227W,2011,227 DEVONIA AVE,2011/04/05 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/06 00:00:00.000000000,Y,227 DEVONIA AVE,,,,,
43512568W,2011,2568 LINDENHURST LOOP,2011/04/07 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/11 00:00:00.000000000,Y,2568 LINDENHURST LOOP,,,,,
01290374W,2011,374 BASSETT AVE,2011/04/08 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/11 00:00:00.000000000,Y,374 BASSETT AVE,,,,,
10010710W,2011,710 JACKSON ST,2011/04/11 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/12 00:00:00.000000000,Y,710 JACKSON ST,,,,,
33420038W,2011,38 IMPERIAL AVE,2011/04/13 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/18 00:00:00.000000000,Y,38 IMPERIAL AVE,,,,,
09510416W2,2011,416 HOLLOW CREEK RD,2011/04/14 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/18 00:00:00.000000000,Y,416 HOLLOW CREEK RD,,,,,
17733720W,2011,3720 SQUIRES RD,2011/04/14 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/18 00:00:00.000000000,Y,3720 SQUIRES RD,,,,,
05341099W,2011,1099 DEAUVILLE DR,2011/04/15 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/18 00:00:00.000000000,Y,1099 DEAUVILLE DR,,,,,
17170317W,2011,317 W SHORT ST,2011/04/18 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/19 00:00:00.000000000,Y,317 W SHORT ST,,,,,
11253231W,2011,3231 LANSDOWNE DR,2011/04/18 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/19 00:00:00.000000000,Y,3231 LANSDOWNE DR,,,,,
06080210W,2011,210 EASTERN AVE,2011/04/19 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/20 00:00:00.000000000,Y,210 EASTERN AVE,,,,,
06072951W,2011,2951 EASTHILLS DR,2011/04/19 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/20 00:00:00.000000000,Y,2951 EASTHILLS DR,,,,,
35962824W,2011,2824 DRESDEN WAY,2011/04/20 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/21 00:00:00.000000000,Y,2824 DRESDEN WAY,,,,,
15430426W2,2011,426 PRICE RD,2011/04/21 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/25 00:00:00.000000000,Y,426 PRICE RD,,,,,
12840823W2,2011,823 MEADOW LN,2011/04/25 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/25 00:00:00.000000000,Y,823 MEADOW LN,,,,,
17010140W2,2011,140 SHAWNEE AVE,2011/04/27 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/04/28 00:00:00.000000000,Y,140 SHAWNEE AVE,,,,,
11993437W,2011,3437 LONGFORD CT,2011/04/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/02 00:00:00.000000000,Y,3437 LONGFORD CT,,,,,
11820600W6,2011,600 LISA DR,2011/04/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/02 00:00:00.000000000,Y,600 LISA DR,,,,,
09120109W,2011,109 HELM ST,2011/04/29 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/03 00:00:00.000000000,Y,109 HELM ST,,,,,
00430467W2,2011,467 ANNISTON DR,2011/05/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/03 00:00:00.000000000,Y,467 ANNISTON DR,,,,,
02405674W,2011,5674 BRIAR HILL RD,2011/05/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/03 00:00:00.000000000,Y,5674 BRIAR HILL RD,,,,,
04813536W,2011,3536 CREEKWOOD DR,2011/05/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/03 00:00:00.000000000,Y,3536 CREEKWOOD DR,,,,,
32061619W3,2011,1619 MAYWICK VIEW LN,2011/05/02 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/09 00:00:00.000000000,Y,1619 MAYWICK VIEW LN,,,,,
17010140-142W2,2011,140-142 SHAWNEE AVE,2011/05/04 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/05 00:00:00.000000000,Y,140 SHAWNEE AVE,,,,,
06072951W2,2011,2951 EASTHILLS DR,2011/05/04 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/05 00:00:00.000000000,Y,2951 EASTHILLS DR,,,,,
21301473W,2011,1473 YOSEMITE CIR,2011/05/04 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/05 00:00:00.000000000,Y,1473 YOSEMITE CIR,,,,,
39170940W,2011,940 JOUETT CREEK DR,2011/05/05 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/06 00:00:00.000000000,Y,940 JOUETT CREEK DR,,,,,
09953605W,2011,3605 IRVINE RD,2011/05/06 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/09 00:00:00.000000000,Y,3605 IRVINE RD,,,,,
17363417W,2011,3417 SMOKY MOUNTAIN CT,2011/05/06 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/06 00:00:00.000000000,Y,3417 SMOKY MOUNTAIN CT,,,,,
03740804W3,2011,804 CHARLES AVE,2011/05/09 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/10 00:00:00.000000000,Y,804 CHARLES AVE,,,,,
11820600W7,2011,600 LISA DR,2011/05/09 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/10 00:00:00.000000000,Y,600 LISA DR,,,,,
05250550W,2011,550 DARLEY DR,2011/05/10 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/10 00:00:00.000000000,Y,550 DARLEY DR,,,,,
18020403W,2011,403 STONE RD,2011/05/11 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/12 00:00:00.000000000,Y,403 STONE RD,,,,,
09120109W2,2011,109 HELM ST,2011/05/11 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/12 00:00:00.000000000,Y,109 HELM ST,,,,,
39530161W,2011,161 ACORN FALLS DR,2011/05/12 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/13 00:00:00.000000000,Y,161 ACORN FALLS DR,,,,,
32620868W,2011,868 PLAUDIT PL,2011/05/13 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/16 00:00:00.000000000,Y,868 PLAUDIT PL,,,,,
18850226W,2011,226 THOMPSON RD,2011/05/16 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/18 00:00:00.000000000,Y,226 THOMPSON RD,,,,,
20872234W3,2011,2234 WINTERBERRY DR,2011/05/16 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/17 00:00:00.000000000,Y,2234 WINTERBERRY DR,,,,,
39043094W,2011,3094 HARRODSBURG SRD,2011/05/16 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/17 00:00:00.000000000,Y,3094 HARRODSBURG SRD,,,,,
09553360W,2011,3360 HOLWYN RD,2011/05/17 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/18 00:00:00.000000000,Y,3360 HOLWYN RD,,,,,
30532487W,2011,2487 WANDA CT,2011/05/20 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/23 00:00:00.000000000,Y,2487 WANDA CT,,,,,
32690621W,2011,621 SHERARD CIR,2011/05/23 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/25 00:00:00.000000000,Y,621 SHERARD CIR,,,,,
12140703W,2011,703 LYNN RD,2011/05/24 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/24 00:00:00.000000000,Y,703 LYNN RD,,,,,
31772251W,2011,2251 BEAUMONT CENTRE LN,2011/05/24 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/24 00:00:00.000000000,Y,2251 BEAUMONT CENTRE LN,,,,,
07370614W5,2011,614 W FOURTH ST,2011/05/25 00:00:00.000000000,Nuisance,Invalid Nuisance,2011/05/26 00:00:00.000000000,Y,614 W FOURTH ST,,,,,
