CaseNo,CaseYr,Address,DateOpened,CaseType,Status,StatusDate,Closed,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
18482070-2,2011,2070 TAMMY CT,2011/04/28 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/05/02 00:00:00.000,Y,2070 TAMMY CT,Block Level,TAMMY CT,,-84.477036423378152,38.094125003793927
00231369#A5-4,2011,1369 ALEXANDRIA DR#A5,2011/04/29 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/05/05 00:00:00.000,Y,1369 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552360764802131,38.049824671949139
17630423,2011,423 SPRING ST,2011/05/02 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/05/03 00:00:00.000,Y,423 SPRING ST,Block Level,SPRING ST,,-84.50558991043907,38.046390213593718
43730757S,2011,757 CADENTOWN RD,2011/08/11 00:00:00.000,Housing,Closed Out,2011/11/16 00:00:00.000,Y,757 CADENTOWN RD,Block Level,CADENTOWN RD,,-84.427027338142949,38.01289803979526
12670445#3-2,2011,445 E MAXWELL ST#3,2011/05/10 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/06/27 00:00:00.000,Y,445 E MAXWELL ST,Block Level,E MAXWELL ST,,-84.493915890161375,38.036887672843726
13191181,2011,1181 MILLCREEK DR,2011/06/10 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/06/13 00:00:00.000,Y,1181 MILLCREEK DR,Block Level,MILLCREEK DR,,-84.488543108434428,37.977907904939904
30870100,2011,100 DANTZLER DR,2011/06/21 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/06/27 00:00:00.000,Y,100 DANTZLER DR,Block Level,DANTZLER DR,,-84.514123840429619,38.023228739214098
19601427#4,2011,1427 VERSAILLES RD#4,2011/06/21 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/06/22 00:00:00.000,Y,1427 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
24492600-2,2011,2600 CHANT CT,2011/06/28 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/07/05 00:00:00.000,Y,2600 CHANT CT,Block Level,CHANT CT,,-84.451374306900306,38.012872874340346
21340133#2,2011,133 ZANDALE DR#2,2011/07/11 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/07/18 00:00:00.000,Y,133 ZANDALE DR,Block Level,ZANDALE DR,,-84.516231155120607,38.008003202626874
21340133#2,2011,133 ZANDALE DR#2,2011/07/11 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/07/18 00:00:00.000,Y,133 ZANDALE DR,Block Level,W ZANDALE DR,,-84.518175042203666,38.008709821656403
09380731#2-2,2011,731 HILL RISE CT #2,2011/08/03 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/08/09 00:00:00.000,Y,731 HILL RISE CT,Block Level,HILL RISE CT,,-84.534337810526239,38.04650060125617
31341200,2011,1200 ACCORD DR,2011/08/10 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/08/15 00:00:00.000,Y,1200 ACCORD DR,Block Level,ACCORD DR,,-84.48798036979673,37.978667795271086
09300220-220S,2011,220-220 W HIGH ST (AKA 323-327 S UPPER ST),2011/08/19 00:00:00.000,Housing,Closed Out,2011/12/09 00:00:00.000,Y,220 W HIGH ST,Block Level,W HIGH ST,,-84.500213482391146,38.046410561953131
00231341#B7-3,2011,1341 ALEXANDRIA DR #B7,2011/08/30 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/03/30 00:00:00.000,Y,1341 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552360764802131,38.049824671949139
03042021#14-2,2011,2021 CAMBRIDGE DR#14,2011/09/06 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/09/06 00:00:00.000,Y,2021 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
03042021,2011,2021 CAMBRIDGE DR,2011/09/06 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/09/07 00:00:00.000,Y,2021 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
03041972-3,2011,1972 CAMBRIDGE DR,2011/09/07 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/09/08 00:00:00.000,Y,1972 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
19661258#102,2011,1258 VILLAGE DR #102,2011/09/14 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/09/15 00:00:00.000,Y,1258 VILLAGE DR,Block Level,VILLAGE DR,,-84.550811843626533,38.05255762156844
22491520#21,2011,1520 CONTINENTAL SQ #21,2011/09/15 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/10/11 00:00:00.000,Y,1520 CONTINENTAL SQ,Block Level,CONTINENTAL SQ,,-84.451719778366396,38.047440538554248
15892075#30,2011,2075 REGENCY RD #30,2011/09/30 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/10/14 00:00:00.000,Y,2075 REGENCY RD,Block Level,REGENCY RD,,-84.523430650472704,38.010646414891013
05550344,2011,344 DESHA RD AKA 342 344 DESHA RD,2011/10/03 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/11/07 00:00:00.000,Y,344 DESHA RD,Block Level,DESHA RD,,-84.488287488892638,38.029478129515034
05220122S,2011,122 DANTZLER CT,2011/08/29 00:00:00.000,Housing,Closed Out,2012/07/13 00:00:00.000,Y,122 DANTZLER CT,Block Level,DANTZLER CT,,-84.516895902237238,38.024245035480874
11253489#75,2011,3489 LANSDOWNE DR #75,2011/12/14 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/12/19 00:00:00.000,Y,3489 LANSDOWNE DR,Block Level,LANSDOWNE DR,,-84.513977328340189,37.989830593573849
15811035#6104,2011,1035 RED MILE RD #6104,2011/12/28 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2011/12/30 00:00:00.000,Y,1035 RED MILE RD,Block Level,RED MILE RD,,-84.52028205591661,38.040023746662222
01050321#103,2012,321 BAINBRIDGE DR #103,2012/02/16 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/02/27 00:00:00.000,Y,321 BAINBRIDGE DR,Block Level,BAINBRIDGE DR,,-84.430690650883548,38.004128474543521
09380730#12-2,2012,730 HILL RISE CT #12,2012/03/28 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/04/10 00:00:00.000,Y,730 HILL RISE CT,Block Level,HILL RISE CT,,-84.534337810526239,38.04650060125617
10404101,2012,4101 KEARNEY RD,2012/03/30 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/04/02 00:00:00.000,Y,4101 KEARNEY RD,Block Level,KEARNEY RD,,-84.551541896964608,38.128138323376334
09563528,2012,3528 HONEY JAY CT,2012/04/03 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/04/06 00:00:00.000,Y,3528 HONEY JAY CT,Block Level,HONEY JAY CT,,-84.476209510157261,37.979718671849049
01050321#504,2012,321 BAINBRIDGE DR #504,2012/04/05 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/04/09 00:00:00.000,Y,321 BAINBRIDGE DR,Block Level,BAINBRIDGE DR,,-84.430690650883548,38.004128474543521
11661035#5,2012,1035 N LIMESTONE #5,2012/04/19 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/06/08 00:00:00.000,Y,1035 N LIMESTONE,Block Level,N LIMESTONE,,-84.477627826192872,38.060046057056603
03130338,2011,338 CAMPSIE PL,2011/09/01 00:00:00.000,Housing,Closed Out,2012/04/18 00:00:00.000,Y,338 CAMPSIE PL,Block Level,CAMPSIE PL,,-84.488899261730765,38.048396011577701
20671053#8,2012,1053 WINBURN DR #8,2012/06/01 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/06/04 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
10312087-2,2012,2087 LAVERNE CT,2012/06/18 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/06/26 00:00:00.000,Y,2087 LAVERNE CT,Block Level,LAVERNE CT,,-84.477893631756857,38.09455569053673
02360717,2012,717 BRECKENRIDGE ST,2012/06/26 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/06/26 00:00:00.000,Y,717 BRECKENRIDGE ST,Block Level,BRECKENRIDGE ST,,-84.474747548939263,38.046142057761386
14440342-2,2012,342 OWSLEY AVE,2012/10/05 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/10/15 00:00:00.000,Y,342 OWSLEY AVE,Block Level,OWSLEY AVE,,-84.472685550294713,38.037084644982407
03641126,2012,1126 CENTRE PKWY,2012/10/18 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2012/10/23 00:00:00.000,Y,1126 CENTRE PKWY,Block Level,CENTRE PKWY,,-84.484889362216975,37.984085810596881
12781760#5-3,2013,1760 MCCULLOUGH DR #5,2013/01/10 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/01/17 00:00:00.000,Y,1760 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.472850039602946,38.087482093696778
15700130,2013,130 RAND AVE,2013/05/21 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/07/02 00:00:00.000,Y,130 RAND AVE,Block Level,RAND AVE,,-84.486396961158334,38.052586964234365
14680219#814-2,2013,219 PATCHEN DR #814,2013/05/22 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/05/28 00:00:00.000,Y,219 PATCHEN DR,Block Level,PATCHEN DR,,-84.457275850333943,38.007209002736239
16360480-490BRDUP,2011,480-490 ROSEMILL DR,2011/09/13 00:00:00.000,Housing,Closed Out,2011/10/12 00:00:00.000,Y,480 ROSEMILL DR,Block Level,ROSEMILL DR,,-84.529544198640664,38.020733230664433
20671053#117,2013,1053 WINBURN DR #117,2013/05/23 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/06/03 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
32011821,2013,1821 KILKENNY CT,2013/06/05 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/06/14 00:00:00.000,Y,1821 KILKENNY CT,Block Level,KILKENNY CT,,-84.45122717497236,38.052260220261559
12781760#6-2,2013,1760 MCCULLOUGH DR #6,2013/06/20 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/07/10 00:00:00.000,Y,1760 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.472850039602946,38.087482093696778
03042021#23,2013,2021 CAMBRIDGE DR #23,2013/07/23 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/07/26 00:00:00.000,Y,2021 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
07702070#113,2013,2070 GARDEN SPRINGS DR #113,2013/08/02 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/08/06 00:00:00.000,Y,2070 GARDEN SPRINGS DR,Block Level,GARDEN SPRINGS DR,,-84.543305239171033,38.027086114141014
05672216#1,2013,2216 DINSMORE DR #1,2013/08/23 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/08/29 00:00:00.000,Y,2216 DINSMORE DR,Block Level,DINSMORE DR,,-84.466448150866995,38.01685469040639
09553360#25-2,2013,3360 HOLWYN RD #25,2013/08/26 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/08/28 00:00:00.000,Y,3360 HOLWYN RD,Block Level,HOLWYN RD,,-84.548766349374958,37.994792298186958
03042021#41,2013,2021 CAMBRIDGE DR #41,2013/08/26 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/09/04 00:00:00.000,Y,2021 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
03641125#60,2013,1125 CENTRE PKWY #60,2013/09/04 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/09/09 00:00:00.000,Y,1125 CENTRE PKWY,Block Level,CENTRE PKWY,,-84.484889362216975,37.984085810596881
13080519#A,2013,519 MICHIGAN ST #A,2013/09/10 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/09/23 00:00:00.000,Y,519 MICHIGAN ST,Block Level,MICHIGAN ST,,-84.501099660928844,38.06323158825969
20600821S,2011,821 WILLOW LN,2011/09/15 00:00:00.000,Housing,Closed Out,2011/12/08 00:00:00.000,Y,821 WILLOW LN,Block Level,WILLOW LN,,-84.3198924832014,38.057623993908329
03042021#37,2013,2021 CAMBRIDGE DR #37,2013/10/17 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/10/31 00:00:00.000,Y,2021 CAMBRIDGE DR,Block Level,CAMBRIDGE DR,,-84.548259472081895,38.052530777231645
00921772#8-3,2013,1772 AUGUSTA CT #8,2013/10/22 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2013/11/07 00:00:00.000,Y,1772 AUGUSTA CT,Block Level,AUGUSTA CT,,-84.442924619411812,38.054048245343488
18010208#3,2014,208 STONE AVE #3,2014/01/02 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/01/08 00:00:00.000,Y,208 STONE AVE,Block Level,STONE AVE,,-84.495935342049108,38.04190284561551
12781750#48-2,2014,1750 MCCULLOUGH DR #48,2014/01/16 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/01/27 00:00:00.000,Y,1750 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.474084320835885,38.08500306675527
37960515,2014,515 PARSLEY DR,2014/02/04 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/02/07 00:00:00.000,Y,515 PARSLEY DR,Block Level,PARSLEY DR,,-84.516496133034948,38.070708414122308
20671053#132,2014,1053 WINBURN DR #132,2014/02/05 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/02/07 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
16001656S,2011,1656 RICHMOND AVE,2011/09/15 00:00:00.000,Housing,Closed Out,2012/07/06 00:00:00.000,Y,1656 RICHMOND AVE,Block Level,RICHMOND AVE,,-84.474422138733743,38.037764474225114
05672256-4,2014,2256 DINSMORE DR,2014/03/10 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/03/11 00:00:00.000,Y,2256 DINSMORE DR,Block Level,DINSMORE DR,,-84.466448150866995,38.01685469040639
20671053#5-2,2014,1053 WINBURN DR #5,2014/03/17 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/03/21 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
20671053#153,2014,1053 WINBURN DR #153,2014/03/17 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/03/21 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
18112030#2,2014,2030 JEFFREY CT #2,2014/03/26 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/04/08 00:00:00.000,Y,2030 JEFFREY CT,Block Level,JEFFREY CT,,-84.550325154138406,38.052103831368782
10111752#G5,2014,1752 JENNIFER RD #G5,2014/05/12 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/05/21 00:00:00.000,Y,1752 JENNIFER RD,Block Level,JENNIFER RD,,-84.448870535902515,38.04430165327183
00931843#7,2014,1843 AUGUSTA DR #7,2014/05/23 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/05/28 00:00:00.000,Y,1843 AUGUSTA DR,Block Level,AUGUSTA DR,,-84.440457120878932,38.05495411137391
20550254#1,2014,254 WILLARD ST #1,2014/05/23 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/05/30 00:00:00.000,Y,254 WILLARD ST,Block Level,WILLARD ST,,-84.511238381734145,38.052390319098336
05672216#9-2,2014,2216 DINSMORE DR,2014/06/10 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/06/13 00:00:00.000,Y,2216 DINSMORE DR,Block Level,DINSMORE DR,,-84.466448150866995,38.01685469040639
05672216#42,2014,2216 DINSMORE DR,2014/06/10 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/06/17 00:00:00.000,Y,2216 DINSMORE DR,Block Level,DINSMORE DR,,-84.466448150866995,38.01685469040639
29050700S,2011,700 OLD VINE ST,2011/10/04 00:00:00.000,Housing,Closed Out,2012/01/27 00:00:00.000,Y,700 OLD VINE ST,Block Level,OLD VINE ST,,-84.490854254529808,38.03904897447935
09391696#8-2,2014,1696 HILL RISE DR #8,2014/08/26 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/09/08 00:00:00.000,Y,1696 HILL RISE DR,Block Level,HILL RISE DR,,-84.533439359185806,38.046910749121196
11332148#B29,2014,2148 LARKSPUR DR #B29,2014/08/26 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/09/09 00:00:00.000,Y,2148 LARKSPUR DR,Block Level,LARKSPUR DR,,-84.543259339927019,38.024833133645423
03641298,2014,1298 CENTRE PKWY,2014/09/18 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/09/19 00:00:00.000,Y,1298 CENTRE PKWY,Block Level,CENTRE PKWY,,-84.477061836150881,37.980062473972055
17300664-2,2014,664 E SIXTH ST,2014/10/02 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/10/14 00:00:00.000,Y,664 E SIXTH ST,Block Level,E SIXTH ST,,-84.47612512777981,38.045737638522759
12300145#202,2014,145 MALABU DR#202,2014/10/08 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/10/13 00:00:00.000,Y,145 MALABU DR,Block Level,MALABU DR,,-84.51694626669503,38.001980144227332
19601423#1-2,2014,1423 VERSAILLES RD #1,2014/10/31 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/11/06 00:00:00.000,Y,1423 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
07260414,2014,414 FOREHAND CT,2014/11/05 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2014/11/07 00:00:00.000,Y,414 FOREHAND CT,Block Level,FOREHAND CT,,-84.502478504437192,37.984639524783567
20003455,2015,3455 WARWICK CT,2015/01/05 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2015/01/07 00:00:00.000,Y,3455 WARWICK CT,Block Level,WARWICK CT,,-84.508536017873439,37.990299906201464
18010201#1,2015,201 STONE AVE #1,2015/02/20 00:00:00.000,Housing,Closed/Cancelled-No Response from Tenant,2015/02/26 00:00:00.000,Y,201 STONE AVE,Block Level,STONE AVE,,-84.495935342049108,38.04190284561551
14060313#H-2,2011,313 NORTHLAND DR #H AKA 311-313 NORTHLAND DR #H,2011/10/17 00:00:00.000,Housing,Closed Out,2011/12/27 00:00:00.000,Y,313 NORTHLAND DR,Block Level,NORTHLAND DR,,-84.476019815869421,38.065028341902348
00921812,2011,1812 AUGUSTA CT,2011/02/01 00:00:00.000,Housing,Resolved Complaint,2011/02/03 00:00:00.000,Y,1812 AUGUSTA CT,Block Level,AUGUSTA CT,,-84.442924619411812,38.054048245343488
11090507#432-2,2011,507 LAKETOWER DR#432,2011/02/04 00:00:00.000,Housing,Resolved Complaint,2011/02/18 00:00:00.000,Y,507 LAKETOWER DR,Block Level,LAKETOWER DR,,-84.46842052151564,38.008942163969365
09391692#8-2,2011,1692 HILL RISE DR#8,2011/02/07 00:00:00.000,Housing,Resolved Complaint,2011/02/10 00:00:00.000,Y,1692 HILL RISE DR,Block Level,HILL RISE DR,,-84.533439359185806,38.046910749121196
11661035#4,2011,1035 N LIMESTONE#4,2011/02/16 00:00:00.000,Housing,Resolved Complaint,2011/02/24 00:00:00.000,Y,1035 N LIMESTONE,Block Level,N LIMESTONE,,-84.477627826192872,38.060046057056603
09380734#2-2,2011,734 HILL RISE CT#2,2011/02/18 00:00:00.000,Housing,Resolved Complaint,2011/02/22 00:00:00.000,Y,734 HILL RISE CT,Block Level,HILL RISE CT,,-84.534337810526239,38.04650060125617
14680219#1710,2011,219 PATCHEN DR #1710,2011/04/13 00:00:00.000,Housing,Resolved Complaint,2011/04/15 00:00:00.000,Y,219 PATCHEN DR,Block Level,PATCHEN DR,,-84.457275850333943,38.007209002736239
24492688-3,2011,2688 CHANT CT,2011/04/14 00:00:00.000,Housing,Resolved Complaint,2011/04/14 00:00:00.000,Y,2688 CHANT CT,Block Level,CHANT CT,,-84.451374306900306,38.012872874340346
23974625S,2011,4625 THORNBRIDGE LN,2011/10/28 00:00:00.000,Housing,Closed Out,2012/02/10 00:00:00.000,Y,4625 THORNBRIDGE LN,Block Level,THORNBRIDGE LN,,-84.498256875020232,37.953485523480879
20671053#136-2,2011,1053 WINBURN DR#136,2011/04/26 00:00:00.000,Housing,Resolved Complaint,2011/05/04 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
19380207#6,2011,207 TWELFTH ST#6,2011/05/25 00:00:00.000,Housing,Resolved Complaint,2011/06/02 00:00:00.000,Y,207 TWELFTH ST,Block Level,TWELFTH ST,,-84.480603936770393,38.063117277233182
03073745#123-2,2011,3745 CAMELOT DR 123,2011/06/08 00:00:00.000,Housing,Resolved Complaint,2011/06/14 00:00:00.000,Y,3745 CAMELOT DR 123,Block Level,CAMELOT DR,,-84.510649546921371,37.976015314624782
00231341#A1-2,2011,1341 ALEXANDRIA DR#A1,2011/06/23 00:00:00.000,Housing,Resolved Complaint,2011/06/23 00:00:00.000,Y,1341 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552360764802131,38.049824671949139
30083875,2011,3875 SUGAR CREEK DR,2011/07/06 00:00:00.000,Housing,Resolved Complaint,2011/07/07 00:00:00.000,Y,3875 SUGAR CREEK DR,Block Level,SUGAR CREEK DR,,-84.499787695818753,37.975897771725222
14680218#504,2011,218 PATCHEN DR#504,2011/08/26 00:00:00.000,Housing,Resolved Complaint,2011/08/31 00:00:00.000,Y,218 PATCHEN DR,Block Level,PATCHEN DR,,-84.457275850333943,38.007209002736239
11253489#H,2011,3489 LANSDOWNE DR,2011/09/27 00:00:00.000,Housing,Resolved Complaint,2011/09/28 00:00:00.000,Y,3489 LANSDOWNE DR,Block Level,LANSDOWNE DR,,-84.513977328340189,37.989830593573849
20671053#109-2,2011,1053 WINBURN DR,2011/10/07 00:00:00.000,Housing,Resolved Complaint,2011/11/09 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
12270736-7,2011,736 W MAIN ST,2011/12/12 00:00:00.000,Housing,Resolved Complaint,2011/12/13 00:00:00.000,Y,736 W MAIN ST,Block Level,W MAIN ST,,-84.505033687404108,38.053532876428051
33210002,2011,2 EARL CT,2011/12/19 00:00:00.000,Housing,Closed Out,2012/01/30 00:00:00.000,Y,2 EARL CT,Block Level,EARL CT,,-84.497990691212976,38.069227440317626
24492635-2,2011,2635 CHANT CT,2011/12/27 00:00:00.000,Housing,Resolved Complaint,2011/12/28 00:00:00.000,Y,2635 CHANT CT,Block Level,CHANT CT,,-84.451374306900306,38.012872874340346
05151814#1-2,2012,1814 DALTON CT #1,2012/01/09 00:00:00.000,Housing,Resolved Complaint,2012/01/09 00:00:00.000,Y,1814 DALTON CT,Block Level,DALTON CT,,-84.440919578078109,38.0562376075111
12781760#5-2,2012,1760 MCCULLOUGH DR #5,2012/01/27 00:00:00.000,Housing,Resolved Complaint,2012/02/13 00:00:00.000,Y,1760 MCCULLOUGH DR,Block Level,MCCULLOUGH DR,,-84.472850039602946,38.087482093696778
00231685#2A-3,2012,1685 ALEXANDRIA DR #2A,2012/03/15 00:00:00.000,Housing,Resolved Complaint,2012/03/19 00:00:00.000,Y,1685 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.551940189959993,38.042220187316268
14680219#1710-2,2012,219 PATCHEN DR #1710,2012/03/23 00:00:00.000,Housing,Resolved Complaint,2012/03/29 00:00:00.000,Y,219 PATCHEN DR,Block Level,PATCHEN DR,,-84.457275850333943,38.007209002736239
00232235,2012,2235 ALEXANDRIA DR,2012/07/16 00:00:00.000,Housing,Resolved Complaint,2012/07/20 00:00:00.000,Y,2235 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.553822234029099,38.023553828476857
20671053#78,2012,1053 WINBURN DR #78,2012/07/23 00:00:00.000,Housing,Resolved Complaint,2012/07/26 00:00:00.000,Y,1053 WINBURN DR,Block Level,WINBURN DR,,-84.47796495459157,38.088652112049594
43471809,2012,1809 WHITMER WAY,2012/08/17 00:00:00.000,Housing,Resolved Complaint,2012/08/20 00:00:00.000,Y,1809 WHITMER WAY,Block Level,WHITMER WAY,,-84.51069984040727,38.048229203342274
06381405,2011,1405 ELIZABETH ST,2011/12/19 00:00:00.000,Housing,Closed Out,2012/04/30 00:00:00.000,Y,1405 ELIZABETH ST,Block Level,ELIZABETH ST,,-84.513453942454618,38.028128167974685
13080515-2,2012,515 MICHIGAN ST,2012/09/05 00:00:00.000,Housing,Resolved Complaint,2012/09/06 00:00:00.000,Y,515 MICHIGAN ST,Block Level,MICHIGAN ST,,-84.501099660928844,38.06323158825969
